yr,mn,sub,cst_n,cst,pty_n,pty,can,vv1,cv1,cvs1,pv1,pvs1,seat
1992,11,illinois,illinois 17,138,democrat,180,lane evans,259952,156233,0.601007104,156233,0.601007104,-990
1992,11,florida,florida 14,97,independent,6015,james h. king,268511,48160,0.179359511,48160,0.179359511,-990
1992,11,tennessee,tennessee 6,365,independent,6078,h. scott benson,212428,5952,0.028018905,5952,0.028018905,-990
1992,11,michigan,michigan 14,207,democrat,180,john conyers,200879,165496,0.823859155,165496,0.823859155,-990
1992,11,maryland,maryland 5,180,democrat,180,steny h. hoyer,223284,118312,0.529872298,118312,0.529872298,-990
1992,11,texas,texas 26,394,write-in,4998,-990,205531,85,0.000413563,85,0.000413563,-990
1992,11,hawaii,hawaii 1,118,libertarian,409,rockne hart johnson,177476,6569,0.037013456,6569,0.037013456,-990
1992,11,michigan,michigan 12,205,libertarian,409,charles hahn,261349,2751,0.010526155,2751,0.010526155,-990
1992,11,california,california 28,46,democrat,180,al wachtel,209382,76525,0.365480304,76525,0.365480304,-990
1992,11,north carolina,north carolina 10,296,republican,583,cass ballenger,235127,149033,0.633840442,149033,0.633840442,-990
1992,11,vermont,vermont 1,402,republican,583,tim philbin,281626,86901,0.308568805,86901,0.308568805,-990
1992,11,texas,texas 6,374,republican,583,joe barton,263073,189140,0.718963921,189140,0.718963921,-990
1992,11,new hampshire,new hampshire 1,238,natural law,457,linda spitzfaden,255681,1997,0.007810514,1997,0.007810514,-990
1992,11,california,california 43,61,democrat,180,mark a. takano,190639,88468,0.464060336,88468,0.464060336,-990
1992,11,washington,washington 6,419,republican,583,lauri j. phillips,238162,66664,0.279910326,66664,0.279910326,-990
1992,11,new jersey,new jersey 12,251,independent,6049,edward f. eggert,272757,1804,0.006613946,1804,0.006613946,-990
1992,11,michigan,michigan 15,208,natural law,457,jane walker meade,184964,1496,0.008088061,1496,0.008088061,-990
1992,11,pennsylvania,pennsylvania 7,336,natural law,457,william alan hickman,273898,1627,0.005940168,1627,0.005940168,-990
1992,11,new york,new york 4,259,republican,583,david a. levy,261812,98723,0.377075911,98723,0.377075911,-990
1992,11,california,california 35,53,peace and freedom,496,alice mae miles,124776,2797,0.022416171,2797,0.022416171,-990
1992,11,oregon,oregon 4,328,democrat,180,peter a. defazio,279299,199372,0.713829994,199372,0.713829994,-990
1992,11,illinois,illinois 2,123,louanner peters party,421,louanner peters,233864,19293,0.082496665,19293,0.082496665,-990
1992,11,virginia,virginia 2,404,democrat,180,owen b. pickett,177133,99253,0.560330391,99253,0.560330391,-990
1992,11,kentucky,kentucky 4,164,republican,583,jim bunning,226524,139634,0.616420329,139634,0.616420329,-990
1992,11,alabama,alabama 2,2,democrat,180,george c. wallace,228160,109335,0.479203194,109335,0.479203194,-990
1992,11,minnesota,minnesota 1,210,independent-republican,343,timothy r. droogsma,279430,72367,0.258980781,72367,0.258980781,-990
1992,11,new york,new york 18,273,right-to-life,592,-990,243057,7584,0.031202557,7584,0.031202557,-990
1992,11,new york,new york 29,284,conservative,155,-990,264526,12737,0.048150275,12737,0.048150275,-990
1992,11,california,california 10,28,write-in,4998,-990,280429,92,0.000328069,92,0.000328069,-990
1992,11,wisconsin,wisconsin 4,429,republican,583,joseph l. cook,263803,84872,0.321724921,84872,0.321724921,-990
1992,11,texas,texas 11,379,republican,583,james w. broyles,178032,58033,0.325969487,58033,0.325969487,-990
1992,11,pennsylvania,pennsylvania 13,342,republican,583,jon d. fox,253997,126312,0.497297198,126312,0.497297198,-990
1992,11,california,california 32,50,libertarian,409,bob weber,172812,12384,0.071661688,12384,0.071661688,-990
1992,11,california,california 3,21,democrat,180,vic fazio,238685,122149,0.511758149,122149,0.511758149,-990
1992,11,georgia,georgia 3,109,republican,583,"michael a. ""mac"" collins",208378,114107,0.547596216,114107,0.547596216,-990
1992,11,new jersey,new jersey 11,250,democrat,180,ona spiridellis,268436,68871,0.256563962,68871,0.256563962,-990
1992,11,california,california 14,32,democrat,180,anna g. eshoo,259222,146873,0.566591561,146873,0.566591561,-990
1992,11,florida,florida 6,89,republican,583,cliff stearns,220614,144195,0.653607666,144195,0.653607666,-990
1992,11,connecticut,connecticut 5,81,a connecticut party,2,lynn h. taborsak,240283,54022,0.224826559,54022,0.224826559,-990
1992,11,florida,florida 12,95,republican,583,charles t. canady,192830,100484,0.521101475,100484,0.521101475,-990
1992,11,washington,washington 2,415,independent,6103,"r. m. ""robin"" dexter",255920,8702,0.034002814,8702,0.034002814,-990
1992,11,new jersey,new jersey 13,252,communist,148,john e. rummel,145714,1525,0.010465707,1525,0.010465707,-990
1992,11,california,california 28,46,green,252,walter sheasby,209382,6233,0.029768556,6233,0.029768556,-990
1992,11,illinois,illinois 11,132,democrat,180,george e. sangmeister,243247,135387,0.556582391,135387,0.556582391,-990
1992,11,arizona,arizona 4,12,republican,583,jon kyl,264066,156330,0.592011094,156330,0.592011094,-990
1992,11,connecticut,connecticut 5,81,democrat,180,james j. lawlor,240283,74791,0.311262131,74791,0.311262131,-990
1992,11,new york,new york 7,262,republican,583,dennis c. shea,171124,46218,0.270084858,46218,0.270084858,-990
1992,11,tennessee,tennessee 4,363,independent,6072,ginnia c. fox,154511,3970,0.025693964,3970,0.025693964,-990
1992,11,california,california 15,33,republican,583,robert wick,265370,82875,0.312299818,82875,0.312299818,-990
1992,11,new hampshire,new hampshire 2,239,libertarian,409,john a. lewicke,255088,5977,0.02343113,5977,0.02343113,-990
1992,11,michigan,michigan 2,195,republican,583,peter hoekstra,246761,155577,0.630476475,155577,0.630476475,-990
1992,11,virginia,virginia 11,413,independent,6100,"a. t. ""art"" narro",228272,6681,0.029267715,6681,0.029267715,-990
1992,11,florida,florida 16,99,republican,583,tom lewis,258559,157322,0.60845685,157322,0.60845685,-990
1992,11,vermont,vermont 1,402,write-in,4998,-990,281626,464,0.001647575,464,0.001647575,-990
1992,11,florida,florida 20,103,democrat,180,peter deutsch,237889,130959,0.550504625,130959,0.550504625,-990
1992,11,california,california 44,62,libertarian,409,phil turner,203541,11515,0.056573369,11515,0.056573369,-990
1992,11,arizona,arizona 5,13,democrat,180,jim toevs,259813,77256,0.297352314,77256,0.297352314,-990
1992,11,california,california 27,45,democrat,180,doug kahn,212450,83805,0.394469291,83805,0.394469291,-990
1992,11,pennsylvania,pennsylvania 3,332,independent,6060,john j. hughes,221971,4356,0.019624185,4356,0.019624185,-990
1992,11,new york,new york 25,280,scattering,4000,-990,266033,23647,0.088887468,23647,0.088887468,-990
1992,11,new york,new york 17,272,liberal,402,-990,166357,3310,0.019896969,3310,0.019896969,-990
1992,11,maryland,maryland 6,181,democrat,180,thomas h. hattery,231788,106224,0.458280832,106224,0.458280832,-990
1992,11,oklahoma,oklahoma 4,322,republican,583,howard bell,199076,58235,0.292526484,58235,0.292526484,-990
1992,11,california,california 27,45,green,252,jesse a. moorman,212450,11003,0.051791009,11003,0.051791009,-990
1992,11,michigan,michigan 9,202,republican,583,megan o'neill,249530,111798,0.448034316,111798,0.448034316,-990
1992,11,new york,new york 14,269,independent fusion,299,abraham j. hirschfeld,238720,2970,0.012441354,2970,0.012441354,-990
1992,11,illinois,illinois 11,132,republican,583,robert t. herbolsheimer,243247,107860,0.443417609,107860,0.443417609,-990
1992,11,wisconsin,wisconsin 3,428,republican,583,steve gunderson,260335,146903,0.564284503,146903,0.564284503,-990
1992,11,kansas,kansas 4,160,libertarian,409,seth l. warren,278016,17275,0.062136713,17275,0.062136713,-990
1992,11,california,california 5,23,republican,583,robert s. dinsmore,230560,58698,0.254588813,58698,0.254588813,-990
1992,11,new jersey,new jersey 2,241,republican,583,frank a. lobiondo,237027,98315,0.414783984,98315,0.414783984,-990
1992,11,illinois,illinois 5,126,libertarian,409,blaise c. grenke,232083,8456,0.036435239,8456,0.036435239,-990
1992,11,california,california 14,32,write-in,4998,-990,259222,15,5.79E-05,15,5.79E-05,-990
1992,11,california,california 50,68,republican,583,tony valencia,136626,39531,0.289337307,39531,0.289337307,-990
1992,11,new jersey,new jersey 10,249,republican,583,alfred d. palermo,149632,30160,0.201561168,30160,0.201561168,-990
1992,11,california,california 30,48,libertarian,409,"andrew ""drew"" consalvo",83543,2221,0.026585111,2221,0.026585111,-990
1992,11,michigan,michigan 1,194,libertarian,409,gerald aydlott,268619,4094,0.015240917,4094,0.015240917,-990
1992,11,new york,new york 20,275,right-to-life,592,robert f. garrison,265011,10204,0.03850406,10204,0.03850406,-990
1992,11,vermont,vermont 1,402,democrat,180,lewis e. young,281626,22279,0.079108462,22279,0.079108462,-990
1992,11,south carolina,south carolina 3,355,republican,583,jim bland,194864,75660,0.388270795,75660,0.388270795,-990
1992,11,michigan,michigan 11,204,democrat,180,walter briggs,293098,117725,0.401657462,117725,0.401657462,-990
1992,11,wisconsin,wisconsin 9,434,democrat,180,ingrid k. buxton,276787,77362,0.279500127,77362,0.279500127,-990
1992,11,pennsylvania,pennsylvania 14,343,socialist workers,622,joanne s. kuniansky,229038,1300,0.005675914,1300,0.005675914,-990
1992,11,michigan,michigan 12,205,democrat,180,sander m. levin,261349,137514,0.526170015,137514,0.526170015,-990
1992,11,california,california 21,39,democrat,180,deborah a. vollmer,195965,68058,0.347296715,68058,0.347296715,-990
1992,11,california,california 5,23,democrat,180,robert t. matsui,230560,158250,0.68637234,158250,0.68637234,-990
1992,11,massachusetts,massachusetts 3,186,others,4000,-990,260932,51,0.000195453,51,0.000195453,-990
1992,11,new york,new york 27,282,republican,583,bill paxon,277339,126997,0.457912505,126997,0.457912505,-990
1992,11,illinois,illinois 20,141,republican,583,john m. shimkus,274088,119219,0.434966147,119219,0.434966147,-990
1992,11,new york,new york 29,284,liberal,402,-990,264526,7472,0.028246751,7472,0.028246751,-990
1992,11,new jersey,new jersey 3,242,libertarian,409,helen l. radder,255798,2711,0.010598206,2711,0.010598206,-990
1992,11,new york,new york 25,280,republican,583,james t. walsh,266033,119282,0.44837296,119282,0.44837296,-990
1992,11,massachusetts,massachusetts 8,191,democrat,180,joseph p. kennedy ii,180484,149903,0.830561161,149903,0.830561161,-990
1992,11,oregon,oregon 3,327,miscellaneous,4000,-990,269879,203,0.000752189,203,0.000752189,-990
1992,11,texas,texas 2,370,democrat,180,charles wilson,211350,118625,0.5612728,118625,0.5612728,-990
1992,11,florida,florida 1,84,republican,583,terry ketchel,228632,100349,0.438910574,100349,0.438910574,-990
1992,11,connecticut,connecticut 6,82,concerned citizens,151,daniel w. plawecki,239597,9544,0.039833553,9544,0.039833553,-990
1992,11,new york,new york 4,259,conservative,155,-990,261812,11987,0.04578476,11987,0.04578476,-990
1992,11,new york,new york 30,285,republican,583,jack quinn,265097,114921,0.433505476,114921,0.433505476,-990
1992,11,ohio,ohio 13,312,republican,583,margaret r. mueller,252258,88889,0.352373362,88889,0.352373362,-990
1992,11,oregon,oregon 1,325,democrat,180,elizabeth furse,294154,152917,0.519853532,152917,0.519853532,-990
1992,11,new york,new york 29,284,republican,583,william e. miller,264526,85294,0.322440892,85294,0.322440892,-990
1992,11,illinois,illinois 4,125,republican,583,hildegarde rodriguez-schieman,116606,26154,0.224293768,26154,0.224293768,-990
1992,11,ohio,ohio 16,315,republican,583,ralph regula,248713,158489,0.637236476,158489,0.637236476,-990
1992,11,louisiana,louisiana 6,172,republican,583,clyde c. holloway,245178,121225,0.494436681,121225,0.494436681,-990
1992,11,michigan,michigan 9,202,worker's league,752,jerome white,249530,1872,0.007502104,1872,0.007502104,-990
1992,11,colorado,colorado 2,72,american grass roots alternative,38,vern tharp,271361,18101,0.066704504,18101,0.066704504,-990
1992,11,arizona,arizona 1,9,republican,583,john j. rhodes iii,254789,113613,0.445910156,113613,0.445910156,-990
1992,11,alabama,alabama 2,2,republican,583,terry everett,228160,112906,0.49485448,112906,0.49485448,-990
1992,11,alaska,alaska 1,8,write-in,4998,-990,239116,311,0.001300624,311,0.001300624,-990
1992,11,new york,new york 8,263,liberal,402,-990,227585,6124,0.026908627,6124,0.026908627,-990
1992,11,california,california 25,43,democrat,180,"james h. ""gil"" gilmartin",218715,72233,0.330260843,72233,0.330260843,-990
1992,11,new jersey,new jersey 4,243,conservative,155,agnes a. james,241225,1630,0.006757177,1630,0.006757177,-990
1992,11,new york,new york 3,258,liberal,402,ben-zion j. heyman,293639,3092,0.010529936,3092,0.010529936,-990
1992,11,arizona,arizona 2,10,democrat,180,ed pastor,137378,90693,0.660171211,90693,0.660171211,-990
1992,11,georgia,georgia 7,113,republican,583,al beverly,194289,82915,0.42676115,82915,0.42676115,-990
1992,11,california,california 23,41,libertarian,409,jay c. wood,212881,9091,0.042704608,9091,0.042704608,-990
1992,11,ohio,ohio 18,317,republican,583,bill ress,243418,77229,0.317269057,77229,0.317269057,-990
1992,11,florida,florida 22,105,democrat,180,gwen margolis,247088,91625,0.3708193,91625,0.3708193,-990
1992,11,california,california 34,52,write-in,4998,-990,149718,1,6.68E-06,1,6.68E-06,-990
1992,11,virginia,virginia 1,403,independent,6096,donald l. macleay,232051,8677,0.037392642,8677,0.037392642,-990
1992,11,minnesota,minnesota 5,214,independent-republican,343,stephen a. moriarty,277094,77093,0.27821967,77093,0.27821967,-990
1992,11,kansas,kansas 2,158,democrat,180,jim slattery,268806,151019,0.56181407,151019,0.56181407,-990
1992,11,massachusetts,massachusetts 9,192,others,4000,-990,253634,72,0.000283874,72,0.000283874,-990
1992,11,minnesota,minnesota 4,213,grass roots,251,dan r. vacek,277956,4418,0.015894601,4418,0.015894601,-990
1992,11,michigan,michigan 16,209,write-in,4998,-990,240936,1,4.15E-06,1,4.15E-06,-990
1992,11,hawaii,hawaii 1,118,republican,583,warner sutton,177476,41575,0.234257028,41575,0.234257028,-990
1992,11,washington,washington 6,419,independent,6104,tom donnelly,238162,14490,0.060840942,14490,0.060840942,-990
1992,11,michigan,michigan 4,197,natural law,457,thomas e. list,251539,1247,0.004957482,1247,0.004957482,-990
1992,11,new york,new york 18,273,scattering,4000,-990,243057,34529,0.142061323,34529,0.142061323,-990
1992,11,tennessee,tennessee 4,363,write-in,4998,-990,154511,7,4.53E-05,7,4.53E-05,-990
1992,11,ohio,ohio 5,304,republican,583,paul e. gillmor,-992,-992,-992,-992,-992,-992
1992,11,michigan,michigan 5,198,democrat,180,james a. barcia,244992,147618,0.602542102,147618,0.602542102,-990
1992,11,north carolina,north carolina 9,295,republican,583,j. alex mcmillan,228245,153650,0.673180163,153650,0.673180163,-990
1992,11,texas,texas 4,372,libertarian,409,steven rothacker,220333,8450,0.03835104,8450,0.03835104,-990
1992,11,massachusetts,massachusetts 4,187,republican,583,edward j. mccormick iii,269812,70665,0.261904597,70665,0.261904597,-990
1992,11,virginia,virginia 6,408,write-in,4998,-990,212087,160,0.000754407,160,0.000754407,-990
1992,11,indiana,indiana 6,147,republican,583,dan burton,258455,186499,0.721591771,186499,0.721591771,-990
1992,11,new jersey,new jersey 5,244,democrat,180,frank r. lucas,274371,67579,0.246305183,67579,0.246305183,-990
1992,11,virginia,virginia 1,403,republican,583,herbert h. bateman,232051,133537,0.57546401,133537,0.57546401,-990
1992,11,kentucky,kentucky 4,164,democrat,180,floyd g. poore,226524,86890,0.383579671,86890,0.383579671,-990
1992,11,california,california 34,52,republican,583,"j. ""jay"" hernandez",149718,50907,0.340019226,50907,0.340019226,-990
1992,11,ohio,ohio 13,312,independent,6055,mark miller,252258,20320,0.080552451,20320,0.080552451,-990
1992,11,california,california 12,30,libertarian,409,george l. o'brien,228407,7782,0.03407076,7782,0.03407076,-990
1992,11,california,california 7,25,peace and freedom,496,david l. franklin,217982,9840,0.045141343,9840,0.045141343,-990
1992,11,michigan,michigan 4,197,write-in,4998,-990,251539,11,4.37E-05,11,4.37E-05,-990
1992,11,california,california 49,67,libertarian,409,john wallner,248898,10706,0.043013602,10706,0.043013602,-990
1992,11,florida,florida 11,94,democrat,180,sam gibbons,191354,100984,0.527733922,100984,0.527733922,-990
1992,11,ohio,ohio 1,300,democrat,180,david mann,234433,120190,0.512683809,120190,0.512683809,-990
