GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC04_EST_VC16,HC04_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17
5000900US3412,3412,"Congressional District 12 (109th Congress), New Jersey",238356,5161,174696,4761,145407,4810,63660,3706,4.3,0.6,2.1,0.6,0.8,0.3,10.8,2.1,2.8,0.5,1.1,0.4,0.6,0.4,7.1,1.6,5.8,0.7,3.5,0.7,2.5,0.6,13.0,1.7,6.8,0.7,5.0,0.8,3.6,0.7,12.3,2.3,9.6,0.9,8.8,1.0,6.9,0.9,13.4,1.7,15.1,1.1,14.4,1.2,13.8,1.3,17.1,2.7,14.3,1.1,14.9,1.3,15.6,1.5,10.9,1.9,21.8,1.6,26.5,2.0,29.4,2.3,8.4,2.0,9.2,0.9,11.2,1.2,12.5,1.3,2.7,1.0,10.3,1.0,12.4,1.3,14.5,1.5,4.3,1.9,84257,2649,100221,2742,108045,2332,41901,2985,104424,3034,118971,3498,130037,4049,61474,5215,22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X)
5000900US3413,3413,"Congressional District 13 (109th Congress), New Jersey",237743,6894,141752,6327,84369,4483,95991,5753,11.3,1.3,7.0,1.5,3.3,1.1,18.2,2.3,6.5,1.0,6.0,1.1,3.5,0.9,7.7,1.6,12.1,1.2,12.8,1.7,9.7,2.1,12.7,2.2,12.4,1.4,13.0,1.8,11.7,2.1,11.2,2.2,15.3,1.3,16.7,2.0,15.4,2.4,13.9,1.9,15.2,1.4,15.2,1.8,17.8,2.2,13.6,1.8,11.4,1.3,11.5,1.6,13.9,2.0,10.5,1.9,9.8,1.0,11.4,1.4,15.6,2.1,7.2,1.5,3.1,0.6,3.2,0.8,4.6,1.2,2.4,0.8,2.9,0.5,3.0,0.7,4.6,1.1,2.5,0.8,41988,1643,45252,1986,59702,5764,35109,2599,59324,2221,62175,2881,76276,3963,52525,3494,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
5000900US3501,3501,"Congressional District 1 (109th Congress), New Mexico",266269,3694,165189,4660,118443,4391,101080,4796,8.9,0.9,5.8,0.9,1.7,0.6,16.4,2.1,7.0,0.9,4.0,0.8,2.2,0.7,12.2,1.6,13.8,1.4,10.3,1.4,6.4,1.3,20.1,3.0,11.2,1.1,9.6,1.4,8.7,1.6,14.3,1.9,15.8,1.1,17.2,1.6,15.8,1.8,14.2,1.6,18.7,1.3,21.3,1.6,24.9,1.8,12.5,1.6,10.0,0.9,12.3,1.3,15.3,1.7,5.3,1.3,9.5,0.8,12.8,1.2,16.2,1.6,3.2,0.8,2.6,0.3,3.8,0.5,5.2,0.7,0.6,0.4,2.5,0.5,2.8,0.5,3.8,0.7,1.2,0.6,42214,1527,53470,1746,65292,2151,25833,1705,57382,1515,67053,2105,79001,2639,37625,2546,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.0,(X)
5000900US3502,3502,"Congressional District 2 (109th Congress), New Mexico",232165,3418,164751,4666,120478,4825,67414,3601,13.0,1.2,9.5,1.2,3.7,0.9,24.3,2.8,8.7,1.0,7.0,1.1,5.8,1.2,14.1,1.9,17.2,1.2,15.7,1.5,12.4,1.4,21.4,2.7,14.9,1.2,14.5,1.4,15.1,1.6,14.4,2.4,16.3,1.4,17.9,1.5,19.7,1.9,11.8,2.4,16.1,1.2,17.9,1.5,21.4,1.9,9.5,1.5,6.8,0.8,8.6,1.0,10.7,1.2,2.4,0.8,4.7,0.7,5.8,0.9,7.4,1.1,1.6,0.6,1.2,0.3,1.5,0.5,1.9,0.6,0.3,0.3,1.1,0.4,1.5,0.5,1.9,0.6,0.3,0.3,32114,1089,37187,1668,44411,1545,20059,1484,43697,1701,49382,2152,57403,2640,27716,1411,21.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.5,(X)
5000900US3503,3503,"Congressional District 3 (109th Congress), New Mexico",229386,3265,152819,4097,109500,4529,76567,3647,12.2,1.1,6.8,0.9,3.4,0.9,24.7,2.2,6.9,0.8,5.6,1.0,3.7,0.9,9.9,1.8,13.4,1.2,13.1,1.5,10.5,1.7,14.8,2.0,13.5,1.1,13.9,1.5,10.6,1.5,14.5,1.9,15.2,1.3,15.9,1.6,16.1,1.8,12.8,2.2,17.8,1.1,20.2,1.4,23.6,1.7,11.2,1.6,10.1,1.0,11.5,1.2,14.3,1.6,6.1,1.4,6.7,0.6,8.0,0.9,11.0,1.2,3.6,1.1,2.2,0.5,2.6,0.6,3.4,0.8,1.5,0.6,2.0,0.4,2.5,0.6,3.4,0.8,1.1,0.6,38493,1399,44397,1343,56128,1638,25468,1769,52015,1550,57940,2055,68613,2666,37396,1943,21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.1,(X)
5000900US3601,3601,"Congressional District 1 (109th Congress), New York",232986,4964,173053,4648,138605,4667,59933,3313,4.4,0.6,2.3,0.5,0.9,0.3,11.0,2.0,4.1,0.8,1.2,0.7,0.7,0.7,12.7,2.1,5.7,0.8,4.4,0.7,3.5,0.8,11.3,1.9,6.2,0.9,5.4,1.0,4.2,1.0,8.8,1.7,10.0,1.1,8.8,1.1,7.9,1.2,14.2,2.2,19.1,1.4,20.0,1.7,19.3,1.8,16.4,2.3,16.7,1.3,18.4,1.5,18.3,1.8,11.7,2.0,20.2,1.3,23.6,1.6,26.6,1.9,9.0,2.2,7.6,1.0,8.8,1.2,10.1,1.3,2.5,1.1,6.0,0.9,7.1,1.1,8.4,1.3,2.5,0.9,75728,2479,85445,2326,92999,2608,41614,2344,91836,3176,100929,3035,109031,3622,60119,5964,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
5000900US3602,3602,"Congressional District 2 (109th Congress), New York",213599,4995,166217,4679,133483,4521,47382,3448,3.1,0.6,1.3,0.5,1.1,0.5,10.2,2.4,2.7,0.6,1.3,0.4,0.8,0.5,7.8,1.8,6.1,0.8,3.9,0.9,2.7,0.7,14.6,2.3,5.9,0.9,5.1,0.9,3.9,0.8,9.9,2.2,9.6,1.1,8.6,1.2,7.3,1.0,15.3,2.8,19.0,1.7,19.5,1.6,17.9,1.8,18.4,4.1,15.3,1.1,16.1,1.4,16.5,1.5,11.3,2.2,21.0,1.5,24.2,1.7,26.5,2.0,7.0,2.0,9.3,1.0,10.5,1.2,12.0,1.5,3.4,1.2,8.0,0.8,9.5,1.0,11.2,1.3,2.1,0.8,80028,2372,90574,2579,99474,2788,41521,2349,100294,2701,111195,3368,120655,4376,54809,3560,32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
5000900US3603,3603,"Congressional District 3 (109th Congress), New York",217838,4964,167526,4682,138976,4720,50312,3035,3.6,0.7,1.6,0.6,1.0,0.5,10.4,2.4,2.9,0.5,1.0,0.5,0.5,0.3,9.4,1.8,4.6,0.7,3.1,0.6,2.5,0.6,10.5,2.1,6.4,0.8,5.0,0.9,4.2,1.0,11.2,2.0,10.8,1.1,9.5,1.1,8.6,1.3,15.2,2.6,17.5,1.4,18.4,1.6,18.1,1.8,15.2,2.4,16.1,1.2,17.2,1.6,16.0,1.5,12.4,2.1,21.5,1.7,24.7,2.0,27.1,2.2,9.7,2.4,8.4,0.8,9.8,1.1,11.0,1.2,3.1,1.3,8.2,0.7,9.7,0.9,11.0,1.1,2.9,1.1,80855,2476,90505,3306,98424,3626,41938,2510,101425,2759,112974,3273,120645,3940,59950,5212,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X)
5000900US3604,3604,"Congressional District 4 (109th Congress), New York",210732,4517,161360,3841,120624,3990,49372,3749,3.9,0.7,2.4,0.7,1.4,0.7,9.5,2.1,3.9,1.0,1.6,0.7,0.7,0.4,10.9,3.0,7.2,1.1,4.8,1.1,3.5,0.9,15.4,2.5,6.3,1.0,5.2,0.9,3.6,0.8,11.0,3.2,11.0,1.3,10.4,1.6,8.0,1.3,14.6,2.5,19.0,1.6,20.3,1.7,19.0,2.0,16.3,2.9,13.7,1.3,14.6,1.6,15.5,1.8,9.7,2.1,19.8,1.6,22.4,1.7,25.6,2.0,9.3,2.5,8.4,0.9,10.4,1.2,12.8,1.6,1.4,0.7,6.8,0.9,7.9,0.9,9.9,1.2,2.0,1.9,72935,2853,83932,3125,96954,3380,37719,4678,92697,3416,102719,3028,115413,3601,54405,9852,36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
5000900US3605,3605,"Congressional District 5 (109th Congress), New York",226146,6077,159384,5708,118765,4714,66762,4332,7.0,0.9,3.3,0.8,2.1,0.6,17.4,2.5,4.0,0.7,3.0,0.7,2.3,0.7,6.7,1.6,10.5,1.3,8.0,1.5,5.6,1.3,17.7,3.0,9.0,1.0,8.4,1.1,7.4,1.1,10.4,1.7,13.8,1.2,13.5,1.4,13.4,1.8,14.3,2.9,18.8,1.7,19.4,2.1,19.3,2.2,17.5,3.1,11.8,1.2,13.1,1.5,13.8,1.8,7.5,1.5,13.4,1.2,16.5,1.6,18.1,2.0,5.6,1.4,5.2,0.8,6.4,1.0,7.6,1.3,1.7,0.8,6.5,0.8,8.6,0.9,10.4,1.1,1.3,0.6,56091,2429,66441,2615,74859,4318,32991,3082,82140,3266,96025,4044,107675,5199,45094,2909,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
5000900US3606,3606,"Congressional District 6 (109th Congress), New York",203685,5092,153059,5339,86827,5100,50626,3733,9.2,1.2,5.3,1.1,1.8,0.8,21.2,4.0,4.5,0.9,3.5,1.1,3.1,1.6,8.6,1.8,10.0,1.3,8.1,1.6,6.6,1.4,17.0,3.5,9.6,1.3,9.1,1.4,8.3,1.5,12.7,2.8,15.3,1.6,15.7,2.0,12.7,2.3,14.7,2.6,21.3,2.1,23.2,2.4,23.7,3.1,15.6,3.7,12.7,1.5,14.5,1.8,16.9,2.4,6.2,2.3,12.9,1.3,15.5,1.7,20.4,2.4,2.5,1.2,3.3,0.8,3.6,0.9,4.5,1.0,1.4,0.9,1.1,0.3,1.3,0.4,1.9,0.6,0.1,0.2,51010,2118,57818,4202,66848,3097,26788,3029,59907,1750,66551,1979,75733,2343,34975,2456,43.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X)
5000900US3607,3607,"Congressional District 7 (109th Congress), New York",239499,6917,160188,5724,92763,5185,79311,5454,10.3,1.2,5.6,1.0,2.2,0.8,21.0,3.0,6.9,0.9,5.3,1.1,3.0,1.0,10.0,1.5,13.2,1.4,11.8,1.6,10.7,2.2,17.5,2.8,11.2,1.2,11.9,1.6,11.4,2.4,11.2,2.3,16.5,1.4,17.3,1.8,17.1,2.8,13.9,2.1,18.5,1.3,20.8,2.0,20.9,2.3,14.2,2.1,10.7,1.1,12.2,1.5,14.4,2.3,5.9,1.2,9.1,1.0,10.9,1.1,14.3,1.8,4.4,2.0,2.2,0.5,2.4,0.7,3.5,1.0,1.4,0.8,1.3,0.4,1.6,0.5,2.5,0.8,0.4,0.5,41702,1220,47501,2518,55291,3085,25939,2564,52684,1457,58765,1868,68218,2915,36717,2397,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
5000900US3608,3608,"Congressional District 8 (109th Congress), New York",307196,8790,139803,6327,101835,5390,167393,7024,12.1,1.1,6.8,1.1,3.9,1.3,16.8,1.8,6.7,0.8,8.3,1.5,9.2,1.8,5.7,0.9,8.9,1.0,8.8,1.4,6.7,1.1,9.1,1.3,7.2,0.9,8.9,1.6,7.1,1.8,5.9,1.0,10.7,1.1,10.2,1.7,9.7,1.9,11.1,1.4,13.6,1.2,12.4,1.6,11.3,1.8,14.2,1.5,10.1,1.1,9.3,1.2,8.8,1.3,10.5,1.6,12.1,1.1,12.6,1.5,14.4,2.0,11.6,1.4,5.8,0.7,5.7,1.1,7.0,1.4,5.8,1.1,12.8,1.0,16.9,1.6,21.8,2.2,9.2,1.2,56168,3340,63219,6517,79549,7132,50973,1563,106681,5188,126315,9109,149973,11499,88575,5866,26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.9,(X)
5000900US3609,3609,"Congressional District 9 (109th Congress), New York",244177,6843,157785,5596,116940,4886,86392,5413,9.2,1.1,3.9,0.9,2.5,0.7,19.5,2.5,6.0,0.7,4.9,0.8,4.4,1.1,8.2,1.5,10.2,1.3,7.6,1.1,6.5,1.2,15.2,2.8,10.7,1.1,10.2,1.5,9.8,1.8,12.2,1.7,13.7,1.2,13.7,1.6,12.8,1.9,13.9,2.3,18.6,1.4,20.1,1.8,20.0,2.2,16.4,1.9,11.5,1.0,14.2,1.6,15.0,2.0,6.5,1.1,13.4,1.2,16.1,1.6,18.5,1.8,6.7,1.8,4.4,0.8,6.0,1.1,6.7,1.5,0.9,0.5,2.3,0.5,3.1,0.7,3.8,0.9,0.4,0.3,50171,2417,61129,2499,66493,3168,30934,1991,63670,2012,74751,2682,80269,3503,40487,2258,31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X)
5000900US3610,3610,"Congressional District 10 (109th Congress), New York",232477,8292,151605,6679,67765,5071,80872,6040,17.9,1.7,12.8,1.8,5.3,1.7,28.3,3.6,7.3,1.0,7.3,1.4,4.7,1.2,8.5,2.0,13.3,1.5,12.5,1.7,8.0,1.6,15.8,3.1,12.2,1.5,11.4,1.8,10.0,2.0,13.0,2.5,13.2,1.2,13.5,1.7,13.4,2.5,13.1,2.0,15.5,1.5,16.9,2.0,19.4,2.8,12.7,2.2,9.2,1.1,11.5,1.5,16.4,2.2,4.5,1.1,8.1,1.1,10.2,1.3,15.4,2.1,3.0,1.6,1.9,0.5,2.5,0.7,4.4,1.3,0.6,0.4,1.2,0.3,1.4,0.4,2.9,0.9,0.5,0.4,34360,1524,41135,1841,59436,4552,22425,3067,47364,1632,53497,2053,71486,3354,32868,2746,43.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X)
5000900US3611,3611,"Congressional District 11 (109th Congress), New York",238976,7262,145990,6462,71625,4790,92986,5870,13.1,1.5,9.8,1.5,2.8,0.9,19.0,2.7,6.9,0.9,6.4,1.0,4.3,1.0,8.0,1.5,11.1,0.9,10.6,1.5,6.7,1.7,12.6,1.8,12.1,1.4,11.9,1.6,9.1,2.3,12.9,2.5,15.2,1.6,15.5,2.2,14.1,3.0,14.6,2.3,17.4,1.3,18.2,1.8,20.6,2.7,16.2,2.6,9.2,1.1,9.8,1.5,12.9,2.5,7.7,1.6,8.0,0.9,9.0,1.3,13.3,2.2,5.0,1.1,3.5,0.7,4.0,1.0,6.9,1.9,2.3,0.7,3.6,0.8,4.8,1.0,9.3,2.0,1.5,1.2,41071,1378,45877,2166,66051,4346,32085,2362,59272,2572,66166,3697,93193,6592,44821,3038,41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X)
5000900US3612,3612,"Congressional District 12 (109th Congress), New York",227801,7323,137054,6022,73880,4519,90747,4908,17.7,1.5,12.4,1.5,5.8,1.2,27.1,2.9,8.1,1.1,8.3,1.5,6.3,1.5,8.3,1.7,14.7,1.5,14.1,1.7,12.9,1.8,15.6,2.8,11.6,1.4,14.9,2.0,15.3,2.5,7.2,1.6,12.8,1.3,12.9,1.9,11.4,2.0,12.4,2.0,16.4,1.7,16.9,1.9,18.7,2.4,15.4,3.0,8.4,1.0,9.2,1.4,11.7,2.0,6.0,1.3,7.4,0.7,7.9,1.1,12.7,1.8,6.0,1.1,1.7,0.4,1.6,0.5,2.4,0.9,1.3,0.6,1.3,0.3,1.7,0.5,2.8,0.9,0.7,0.4,32983,1640,35231,2155,46768,5312,24273,2543,47603,1862,51090,2698,64994,4967,39510,2576,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X)
5000900US3613,3613,"Congressional District 13 (109th Congress), New York",242367,5418,173761,5094,128414,5387,68606,4232,8.2,1.0,5.0,1.1,2.5,0.7,17.7,2.6,5.5,0.8,3.4,0.8,2.4,0.9,10.7,1.9,9.9,1.2,7.8,1.2,5.9,0.9,15.2,2.8,8.8,0.8,7.8,1.0,7.1,1.2,11.4,2.1,11.7,1.1,11.3,1.4,9.5,1.6,14.0,1.9,19.6,1.5,20.4,1.8,20.2,2.0,16.7,2.1,13.6,1.2,16.3,1.6,18.5,1.9,6.2,1.3,14.1,1.3,16.7,1.7,20.3,2.2,6.7,1.7,4.9,0.7,6.2,1.0,7.4,1.2,1.0,0.5,3.8,0.8,5.0,1.1,6.2,1.5,0.3,0.2,57093,2504,66804,1911,78000,3249,30699,2304,72204,3288,83356,4608,94175,5752,40952,2269,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.8,(X)
5000900US3614,3614,"Congressional District 14 (109th Congress), New York",325401,8010,131050,5926,102065,5551,194351,7415,7.4,0.8,3.7,1.0,1.6,0.7,10.0,1.3,4.5,0.6,3.4,0.8,2.2,0.8,5.2,0.8,7.9,0.9,7.4,1.2,5.5,1.5,8.3,1.2,7.9,1.0,7.5,1.5,6.0,1.7,8.3,1.4,10.1,0.9,8.1,1.3,7.5,1.3,11.4,1.2,16.5,1.2,13.7,1.5,12.2,1.7,18.3,1.6,11.4,1.0,9.3,1.3,9.2,1.5,13.1,1.4,13.7,1.1,15.4,1.9,16.6,2.4,12.5,1.4,6.3,0.8,7.9,1.3,9.7,1.6,5.0,0.9,14.3,1.0,23.6,1.8,29.5,2.1,7.9,1.1,67795,3046,90057,8702,112482,6434,58325,3818,114202,4002,160283,8100,188697,9900,82436,3823,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
5000900US3615,3615,"Congressional District 15 (109th Congress), New York",253510,5400,138347,5886,61270,4336,115163,6758,19.5,1.5,15.2,2.0,4.6,1.5,25.5,2.3,9.5,1.1,8.7,1.5,6.6,2.6,10.9,1.7,13.5,1.4,15.8,2.0,12.9,3.0,11.5,1.8,11.2,1.4,10.7,1.8,7.6,2.3,12.5,2.0,12.1,1.3,13.1,2.1,12.1,2.7,10.1,1.6,13.5,1.4,13.6,2.1,13.6,2.8,13.1,1.6,7.4,0.9,6.5,1.2,10.3,2.6,7.5,1.2,6.5,0.9,7.8,1.2,14.1,2.5,4.7,1.5,1.8,0.5,1.9,0.7,3.9,1.5,1.4,0.6,5.0,0.7,6.9,1.2,14.3,2.6,2.9,1.2,31405,1123,34686,2864,60825,6231,26623,1826,58237,3105,68282,4787,112297,10959,44403,4130,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.3,(X)
5000900US3616,3616,"Congressional District 16 (109th Congress), New York",225751,4468,156180,4470,49703,3567,69571,4189,30.5,1.6,25.2,2.2,7.0,1.9,46.0,3.0,11.2,1.2,11.3,1.3,7.4,2.0,11.6,2.1,16.6,1.2,17.0,1.8,16.4,2.9,15.2,2.2,12.7,1.1,14.2,1.4,15.3,2.6,10.7,1.8,11.4,1.1,12.8,1.4,16.5,3.0,8.2,1.8,10.2,1.1,11.9,1.4,20.9,2.9,4.8,1.5,4.2,0.7,4.2,0.8,9.4,1.8,1.9,0.7,2.5,0.5,2.7,0.6,5.2,1.4,1.3,0.7,0.3,0.2,0.5,0.3,0.9,0.8,0.0,0.2,0.3,0.2,0.3,0.3,1.0,0.8,0.4,0.4,19018,1137,22195,1517,37963,3151,11295,884,28921,1071,31005,1380,47032,2572,20608,1559,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
5000900US3617,3617,"Congressional District 17 (109th Congress), New York",231036,6091,158914,5616,96195,4698,72122,4349,10.7,1.2,8.7,1.5,3.4,1.2,17.1,2.4,5.1,1.0,3.8,0.9,3.0,1.2,7.9,1.5,10.1,0.9,7.7,1.0,5.8,1.0,15.9,1.9,9.9,1.1,9.7,1.3,6.3,1.1,12.3,2.1,15.0,1.3,14.4,1.5,11.4,1.6,15.9,2.5,17.8,1.4,18.6,1.8,20.0,2.3,14.9,2.4,11.4,1.1,12.9,1.4,15.5,1.9,7.4,1.5,13.1,1.2,15.1,1.5,21.3,2.3,6.6,1.6,4.0,0.6,5.1,0.8,7.5,1.1,1.5,0.6,3.1,0.5,4.0,0.7,5.8,0.9,0.6,0.4,49218,2208,57947,3638,75285,4632,31925,1978,65117,1849,73163,2264,91029,3325,42851,1966,29.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X)
5000900US3618,3618,"Congressional District 18 (109th Congress), New York",231071,4253,160898,4595,127116,4186,70173,3727,4.6,0.6,1.9,0.5,0.8,0.3,11.8,1.9,3.8,0.7,2.2,0.6,1.3,0.5,7.7,1.6,7.4,1.1,4.5,1.0,2.6,0.9,13.6,2.8,7.2,1.1,5.9,1.3,5.2,1.3,10.0,1.9,9.9,1.1,8.4,1.3,6.8,1.5,14.0,2.3,15.2,1.3,14.4,1.6,13.3,1.8,17.5,2.4,11.4,1.0,12.8,1.2,12.5,1.4,8.1,1.8,17.2,1.5,19.8,1.8,21.2,2.3,11.0,2.3,8.2,0.7,9.9,1.0,11.8,1.1,3.4,1.0,15.1,1.1,20.2,1.5,24.5,1.9,2.9,1.4,79267,3518,99725,4353,112940,4065,40706,3918,126666,5554,153526,7429,174695,8937,60405,7211,23.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X)
5000900US3619,3619,"Congressional District 19 (109th Congress), New York",232611,4188,175435,4450,142597,4435,57176,3486,4.1,0.7,2.2,0.8,1.4,0.8,10.7,2.0,2.4,0.5,1.3,0.5,0.5,0.2,6.8,1.8,6.3,0.9,4.0,0.9,2.9,0.8,14.0,2.2,6.6,0.9,5.4,0.9,3.6,0.8,12.0,2.4,10.4,1.1,9.6,1.3,7.7,1.2,12.6,2.2,18.9,1.4,18.4,1.7,16.9,1.7,19.5,3.0,16.0,1.3,17.4,1.6,18.6,1.8,12.2,2.6,19.8,1.2,23.1,1.5,26.3,1.7,8.0,1.8,7.6,0.8,9.2,1.0,10.7,1.2,2.3,0.9,7.7,0.8,9.5,1.1,11.4,1.3,1.8,0.7,76565,2100,86912,2276,97202,3219,42435,4299,97949,4061,110526,5048,122120,6047,54642,3115,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.5,(X)
5000900US3620,3620,"Congressional District 20 (109th Congress), New York",261351,3178,175893,3540,137492,3568,85458,3764,5.7,0.8,3.0,0.6,1.1,0.4,12.4,2.0,5.0,0.6,2.3,0.5,1.5,0.5,11.1,1.5,10.8,1.0,8.0,1.0,6.0,0.8,17.5,2.4,10.8,0.9,10.2,1.2,8.0,1.2,14.2,1.9,15.2,1.0,14.6,1.4,13.5,1.5,16.4,2.0,21.7,1.2,24.1,1.7,25.2,1.8,14.2,1.8,14.2,1.1,16.9,1.4,19.5,1.6,7.7,1.5,11.7,1.0,15.1,1.4,18.2,1.7,4.3,1.2,2.8,0.4,3.2,0.6,4.0,0.8,1.3,0.5,2.0,0.4,2.6,0.5,2.9,0.6,1.0,0.5,51936,1041,62050,1294,69456,1975,31247,1656,64304,1392,73109,1856,81017,2102,43314,2722,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
